ts_code,trade_date,t_pre_close,t_1_close,diff_pct
600833.SH,2000-06-12,4.9700,5.2300,0.0497
600833.SH,2000-06-19,4.7200,4.9700,0.0503
600833.SH,2000-06-26,3.5000,4.7200,0.2585
600833.SH,2000-07-03,3.0000,3.5000,0.1429
600833.SH,2000-07-10,3.1500,3.0000,0.0500
600833.SH,2000-07-17,3.3100,3.1500,0.0508
600833.SH,2000-07-24,3.4800,3.3100,0.0514
600833.SH,2000-07-31,3.6500,3.4800,0.0489
600833.SH,2000-08-07,3.8300,3.6500,0.0493
600833.SH,2000-08-14,4.0200,3.8300,0.0496
600833.SH,2000-08-21,4.2200,4.0200,0.0498
600833.SH,2000-08-28,4.4300,4.2200,0.0498
600833.SH,2000-09-04,4.6500,4.4300,0.0497
600833.SH,2000-09-11,4.8800,4.6500,0.0495
600833.SH,2000-09-18,5.1200,4.8800,0.0492
600833.SH,2000-09-25,5.3800,5.1200,0.0508
600833.SH,2000-10-09,5.6500,5.3800,0.0502
600833.SH,2000-10-16,5.9300,5.6500,0.0496
600833.SH,2000-10-23,6.2300,5.9300,0.0506
600833.SH,2000-10-30,6.5400,6.2300,0.0498
600833.SH,2000-11-06,6.8600,6.5400,0.0489
600833.SH,2000-11-13,7.1900,6.8600,0.0481
600833.SH,2000-11-20,7.3800,7.1900,0.0264
600833.SH,2000-11-27,7.2500,7.3800,0.0176
600833.SH,2000-12-04,7.1000,7.2500,0.0207
600833.SH,2000-12-11,6.7900,7.1000,0.0437
600833.SH,2000-12-25,7.1000,6.8000,0.0441
600833.SH,2001-01-02,7.4600,7.1000,0.0507
600833.SH,2001-01-08,7.8300,7.4600,0.0496
600833.SH,2001-01-15,7.9800,7.8300,0.0192
600833.SH,2001-02-05,6.9800,7.9800,0.1253
600833.SH,2001-02-12,5.8800,6.9800,0.1576
600833.SH,2001-02-19,5.2900,5.8800,0.1003
600833.SH,2001-02-26,4.0000,5.2900,0.2439
600833.SH,2001-03-05,4.2000,4.0000,0.0500
600833.SH,2001-03-12,4.4100,4.2000,0.0500
600833.SH,2001-03-19,4.6300,4.4100,0.0499
600833.SH,2001-03-26,4.8600,4.6300,0.0497
600833.SH,2001-04-02,5.1000,4.8600,0.0494
600833.SH,2001-04-09,5.3600,5.1000,0.0510
600833.SH,2003-11-18,5.1700,5.2300,0.0115
600833.SH,2011-07-15,9.8900,13.9000,0.2885
600833.SH,2021-08-19,8.4600,8.5500,0.0105
600833.SH,2023-06-16,14.2800,14.4700,0.0131
600833.SH,2024-06-21,10.6100,10.7300,0.0112
600833.SH,2025-08-19,12.9800,13.2000,0.0167
600834.SH,1995-09-11,16.6600,16.9000,0.0142
600834.SH,1996-07-12,12.3400,12.5000,0.0128
600834.SH,1997-07-02,12.1200,12.3000,0.0146
600834.SH,1997-08-27,11.0100,13.2600,0.1697
600834.SH,1998-06-25,11.8100,11.9700,0.0134
600834.SH,2000-07-18,19.5900,28.4000,0.3102
600834.SH,2001-07-12,15.3900,17.7000,0.1305
600834.SH,2003-07-28,8.3100,9.2400,0.1006
600834.SH,2004-07-27,6.0700,6.1700,0.0162
600834.SH,2005-07-22,4.4100,4.9000,0.1000
600834.SH,2006-08-03,5.7200,5.7800,0.0104
600834.SH,2007-07-20,9.2800,9.3800,0.0107
600834.SH,2008-07-21,7.3500,7.4500,0.0134
600834.SH,2009-06-04,9.5500,9.6500,0.0104
600834.SH,2013-06-24,5.9100,5.9800,0.0117
600834.SH,2014-06-24,6.5200,6.6000,0.0121
600835.SH,1995-05-15,10.5100,10.9200,0.0375
600835.SH,1996-06-04,10.2000,12.2400,0.1667
600835.SH,1999-07-09,18.5400,22.0000,0.1573
600835.SH,2001-07-20,14.0700,17.1800,0.1810
600835.SH,2002-08-13,11.8200,13.1500,0.1011
600835.SH,2003-06-23,10.5000,12.7000,0.1732
600835.SH,2004-07-06,8.2000,9.9400,0.1751
600835.SH,2005-05-23,4.6600,4.8600,0.0412
600835.SH,2006-07-11,8.0400,8.1400,0.0123
600835.SH,2008-07-09,13.2300,15.9800,0.1721
600835.SH,2010-06-22,9.5400,9.6400,0.0104
600835.SH,2011-06-07,11.7500,11.9500,0.0167
600835.SH,2012-07-03,8.5100,8.8100,0.0341
600835.SH,2013-07-03,11.2700,11.4800,0.0183
600835.SH,2014-07-24,15.3200,15.6000,0.0179
600835.SH,2016-06-21,18.6800,18.9400,0.0137
600835.SH,2017-06-07,19.8300,20.2600,0.0212
600835.SH,2018-06-15,19.3400,19.8200,0.0242
600835.SH,2019-06-05,15.4200,15.8600,0.0277
600835.SH,2020-07-14,17.4500,17.8200,0.0208
600835.SH,2021-07-14,15.4500,15.8400,0.0246
600835.SH,2022-07-13,12.8300,13.1200,0.0221
600835.SH,2023-07-10,15.3200,15.7500,0.0273
600835.SH,2024-06-04,12.4900,12.9300,0.0340
600835.SH,2024-10-24,15.2100,15.4100,0.0130
600835.SH,2025-06-11,19.6400,19.8600,0.0111
600838.SH,1995-09-11,10.8900,15.2000,0.2836
600838.SH,1996-07-11,7.5500,9.0600,0.1667
600838.SH,1997-05-28,8.8800,14.3500,0.3812
600838.SH,1998-01-08,7.3200,7.7500,0.0555
600838.SH,1998-05-08,6.9300,9.7000,0.2856
600838.SH,2001-02-27,11.8400,12.7500,0.0714
600838.SH,2001-05-18,10.0100,15.0200,0.3336
600838.SH,2003-11-18,4.4500,4.5200,0.0155
600838.SH,2012-08-13,5.3200,5.4200,0.0185
600838.SH,2017-08-23,12.5900,12.7300,0.0110
600838.SH,2019-08-23,6.5000,6.5700,0.0107
600838.SH,2022-08-18,6.6000,6.6800,0.0120
600839.SH,1994-06-13,10.6500,13.9800,0.2382
600839.SH,1995-07-31,11.3700,12.3700,0.0808
600839.SH,1995-08-21,10.9600,18.7300,0.4148
600839.SH,1996-07-03,16.7400,26.7900,0.3751
600839.SH,1997-05-26,38.9400,62.3000,0.3750
600839.SH,1997-08-04,33.8400,38.3500,0.1176
600839.SH,1998-08-10,20.4500,27.1600,0.2471
600839.SH,1999-07-26,18.2400,20.1400,0.0943
600839.SH,2008-06-11,5.1100,5.1900,0.0154
600839.SH,2010-06-28,4.0700,6.1100,0.3339
600839.SH,2011-06-24,3.2600,4.0700,0.1990
600839.SH,2017-07-21,3.5200,3.5600,0.0112
600841.SH,1995-05-03,10.6700,11.1000,0.0387
600841.SH,1996-05-24,8.3800,10.0500,0.1662
600841.SH,1998-08-03,10.2000,10.3500,0.0145
600841.SH,2004-07-15,10.1300,10.2800,0.0146
600841.SH,2005-08-10,6.5900,6.7500,0.0237
600841.SH,2012-06-04,12.0800,19.3800,0.3767
600841.SH,2022-08-16,7.6000,7.7300,0.0168
600843.SH,1995-05-10,8.5700,8.7400,0.0195
600843.SH,1997-06-09,6.5400,8.5000,0.2306
600843.SH,2003-06-03,10.4400,12.0100,0.1307
600843.SH,2004-07-19,6.8100,7.8300,0.1303
600844.SH,1995-05-09,9.2500,12.1500,0.2387
600844.SH,1996-07-17,8.9600,10.4000,0.1385
600844.SH,1997-07-11,10.0100,11.8300,0.1538
600844.SH,1997-08-26,8.4600,10.8900,0.2231
600844.SH,1999-01-05,8.9100,10.2500,0.1307
600844.SH,2010-03-19,19.4300,38.8500,0.4999
600845.SH,1995-05-15,8.6000,9.5000,0.0947
600845.SH,2001-05-21,22.1600,21.1200,0.0492
600845.SH,2001-05-28,23.1600,22.1600,0.0451
600845.SH,2001-06-04,23.9800,23.1600,0.0354
600845.SH,2001-06-11,23.5800,23.9800,0.0167
600845.SH,2001-06-18,22.5800,23.5800,0.0424
600845.SH,2001-07-02,23.5000,22.5800,0.0407
600845.SH,2005-11-02,10.4000,10.6000,0.0189
600845.SH,2010-06-03,26.9900,27.2900,0.0110
600845.SH,2011-06-01,17.8300,23.4800,0.2406
600845.SH,2013-05-29,16.8200,17.0500,0.0135
600845.SH,2016-05-09,20.2800,40.8100,0.5031
600845.SH,2019-06-28,28.6100,37.5800,0.2387
600845.SH,2021-06-09,48.3800,63.8000,0.2417
600845.SH,2022-07-15,40.2800,53.3600,0.2451
600845.SH,2023-06-09,44.6600,54.3900,0.1789
600845.SH,2024-06-12,34.0200,41.8200,0.1865
600845.SH,2025-06-06,25.0800,25.6800,0.0234
600846.SH,1995-09-11,13.9800,22.5000,0.3787
600846.SH,1996-07-30,10.5200,11.2000,0.0607
600846.SH,1997-06-17,9.9300,12.1200,0.1807
600846.SH,1997-09-01,8.7100,9.4600,0.0793
600846.SH,1998-06-17,12.3700,12.5600,0.0151
600846.SH,1999-06-01,10.2600,15.3900,0.3333
600846.SH,2000-06-20,13.1800,21.0800,0.3748
600846.SH,2003-08-12,7.1500,7.2500,0.0138
600846.SH,2005-08-19,3.7500,3.8100,0.0157
600846.SH,2006-06-23,3.4100,3.4800,0.0201
600846.SH,2010-06-07,6.6500,10.0100,0.3357
600846.SH,2010-11-29,7.2600,8.7300,0.1684
600846.SH,2014-07-10,7.6300,7.7100,0.0104
600846.SH,2016-07-07,9.8800,9.9800,0.0100
600846.SH,2018-08-09,7.6000,7.7300,0.0168
600846.SH,2019-08-07,7.5800,7.7300,0.0194
600846.SH,2020-07-28,8.6000,8.9400,0.0380
600846.SH,2021-07-16,8.2300,8.5500,0.0374
600846.SH,2022-08-26,7.8700,8.1500,0.0344
600846.SH,2023-10-27,8.7000,8.8700,0.0192
600846.SH,2024-08-09,7.0000,7.2000,0.0278
600846.SH,2025-08-15,9.9300,10.1300,0.0197
600847.SH,1996-05-23,6.1000,6.3500,0.0394
600847.SH,1996-07-11,5.7800,6.3600,0.0912
600847.SH,1997-06-26,5.9200,7.7000,0.2312
600848.SH,1995-06-07,9.2700,10.3000,0.1000
600848.SH,1996-07-02,6.1100,7.0300,0.1309
600848.SH,1997-07-08,5.0200,5.5200,0.0906
600848.SH,1998-07-07,8.4200,9.2600,0.0907
600848.SH,2020-06-15,21.4900,21.7300,0.0110
600848.SH,2021-06-22,18.3000,22.2600,0.1779
600848.SH,2022-06-29,13.4800,13.7800,0.0218
600848.SH,2023-06-27,11.7600,11.9600,0.0167
600848.SH,2024-07-29,9.1500,9.3500,0.0214
600848.SH,2025-07-30,9.6600,9.8600,0.0203
600850.SH,1997-06-24,8.9500,9.0500,0.0110
600850.SH,1998-05-08,13.9900,16.7900,0.1668
600850.SH,1999-05-25,13.9200,16.7000,0.1665
600850.SH,2000-05-16,25.6300,38.4500,0.3334
600850.SH,2000-12-18,26.4600,29.3500,0.0985
600850.SH,2001-05-11,16.8700,25.3500,0.3345
600850.SH,2014-05-26,19.5600,19.7900,0.0116
600850.SH,2016-06-29,28.5800,37.5000,0.2379
600850.SH,2018-06-21,18.9900,19.2100,0.0115
600850.SH,2019-06-28,21.6600,22.0200,0.0163
600850.SH,2020-06-29,22.9000,23.1500,0.0108
600850.SH,2022-06-23,18.4600,24.3800,0.2428
600850.SH,2023-06-29,23.3600,23.6600,0.0127
600850.SH,2024-06-21,18.2500,18.7000,0.0241
600850.SH,2025-06-26,23.6000,23.9500,0.0146
600851.SH,1994-09-26,18.3600,20.4000,0.1000
600851.SH,1995-06-05,14.1200,14.3000,0.0126
600851.SH,1996-07-01,11.0000,13.3000,0.1729
600851.SH,1997-06-16,16.0500,16.4000,0.0213
600851.SH,1997-07-21,20.2600,24.2000,0.1628
600851.SH,1997-10-28,11.8600,15.4200,0.2309
600851.SH,1998-06-30,12.0800,12.3600,0.0227
600851.SH,1999-07-08,10.7500,10.9500,0.0183
600851.SH,2000-07-31,15.5800,15.7800,0.0127
600851.SH,2000-10-20,14.7600,15.0000,0.0160
600851.SH,2001-07-09,16.4000,24.8000,0.3387
600851.SH,2002-07-17,14.9700,18.0600,0.1711
600851.SH,2005-06-08,4.5900,9.2800,0.5054
600851.SH,2024-07-31,4.6800,4.7400,0.0127
600853.SH,1995-04-25,2.6100,2.8700,0.0906
600853.SH,1998-07-22,4.5500,5.0100,0.0918
600853.SH,2006-10-13,3.0100,3.5700,0.1569
600853.SH,2019-07-29,3.5800,4.6700,0.2334
600853.SH,2020-12-03,2.8300,3.4100,0.1701
600853.SH,2025-07-03,3.5200,3.5600,0.0112
600854.SH,1995-04-25,13.4300,14.7300,0.0883
600854.SH,1996-06-24,17.1600,19.6000,0.1245
600854.SH,1997-07-15,40.9900,49.9900,0.1800
600854.SH,1998-06-08,35.3200,46.5200,0.2408
600854.SH,1998-07-23,28.2700,30.8200,0.0827
600854.SH,1999-06-08,20.2300,26.7000,0.2423
600854.SH,2000-07-14,23.3900,23.8900,0.0209
600854.SH,2001-08-24,13.3700,19.1300,0.3011
600854.SH,2002-07-15,11.1000,11.4000,0.0263
600854.SH,2003-06-20,7.0500,7.1500,0.0140
600854.SH,2019-08-09,3.6200,3.6800,0.0163
600854.SH,2021-06-04,3.5900,3.6300,0.0110
600854.SH,2022-06-01,5.7800,5.8700,0.0153
600854.SH,2023-06-12,6.0000,6.1100,0.0180
600854.SH,2024-06-07,3.5100,3.6500,0.0384
600854.SH,2025-06-10,4.9200,5.0400,0.0238
600855.SH,1995-05-22,3.6600,3.7000,0.0108
600855.SH,2000-06-05,10.1200,10.6500,0.0498
600855.SH,2000-06-12,9.6200,10.1200,0.0494
600855.SH,2006-05-18,6.7500,8.7700,0.2303
600857.SH,1995-05-15,9.9700,10.2500,0.0273
600857.SH,1995-07-03,6.9100,9.6900,0.2869
600857.SH,1996-06-19,5.8300,7.0000,0.1671
600857.SH,1997-05-28,6.5400,7.8500,0.1669
600857.SH,1998-05-26,6.5700,7.8800,0.1662
600857.SH,2000-04-25,28.7300,45.9900,0.3753
600857.SH,2006-08-11,3.4800,4.0600,0.1429
600857.SH,2024-06-14,5.9200,6.0000,0.0133
600858.SH,1994-07-18,2.9300,3.0700,0.0456
600858.SH,1995-06-12,7.8200,8.7400,0.1053
600858.SH,1997-05-27,7.1700,11.4700,0.3749
600858.SH,2007-10-25,36.5600,40.6900,0.1015
600858.SH,2008-07-11,23.0000,34.5300,0.3339
600858.SH,2012-04-12,11.2800,20.3400,0.4454
600858.SH,2015-08-26,8.2300,8.3400,0.0132
600859.SH,1995-04-25,6.2300,6.5800,0.0532
600859.SH,1995-11-01,6.5300,6.8400,0.0453
600859.SH,1996-07-04,9.1400,10.2500,0.1083
600859.SH,1997-05-06,13.0500,15.9100,0.1798
600859.SH,1997-09-03,11.7800,12.6800,0.0710
600859.SH,1998-07-29,8.4100,10.1900,0.1747
600859.SH,2000-07-05,8.0300,8.8300,0.0906
600859.SH,2005-08-01,4.8200,4.8700,0.0103
600859.SH,2012-08-09,26.1100,26.4100,0.0114
600859.SH,2013-07-19,15.9200,16.6200,0.0421
600859.SH,2014-07-11,15.2500,15.7500,0.0317
600859.SH,2015-07-23,26.0000,26.4200,0.0159
600859.SH,2016-06-08,15.9800,21.6500,0.2619
600859.SH,2017-05-26,14.6900,15.1200,0.0284
600859.SH,2018-06-07,24.0400,24.4000,0.0148
600859.SH,2019-06-28,15.4000,15.8700,0.0296
600859.SH,2022-07-08,23.5500,23.9500,0.0167
600859.SH,2024-07-10,13.1400,13.3400,0.0150
600860.SH,1995-06-05,3.6600,3.7300,0.0188
600860.SH,1996-07-01,4.8600,4.9200,0.0122
600860.SH,2002-07-25,10.0100,10.1300,0.0118
600860.SH,2003-07-25,7.0800,7.1800,0.0139
600860.SH,2004-07-19,5.4400,5.5200,0.0145
600860.SH,2005-07-25,3.2700,3.3500,0.0239
600860.SH,2006-08-14,3.4600,3.5300,0.0198
600861.SH,1995-05-29,5.3800,5.6000,0.0393
600861.SH,1996-06-06,6.7400,6.8600,0.0175
600861.SH,1996-12-25,7.7300,8.5500,0.0959
600861.SH,1997-06-03,11.4400,11.5600,0.0104
600861.SH,1998-04-22,9.5000,9.6200,0.0125
600861.SH,1999-01-11,8.7500,9.4200,0.0711
600861.SH,1999-11-29,8.6000,12.9000,0.3333
600861.SH,2004-07-09,4.9900,5.0600,0.0138
600861.SH,2005-07-06,3.6200,3.6900,0.0190
600861.SH,2006-07-03,6.1100,6.1800,0.0113
600861.SH,2009-05-27,8.9800,9.0800,0.0110
600861.SH,2010-04-22,10.5400,10.6500,0.0103
600861.SH,2011-05-19,10.5000,10.6200,0.0113
600861.SH,2012-05-04,7.3800,7.5000,0.0160
600861.SH,2013-05-10,6.0100,6.1400,0.0212
600861.SH,2014-05-07,8.6200,8.7700,0.0171
600861.SH,2016-06-28,13.2000,13.3500,0.0112
600861.SH,2017-06-28,12.7100,12.8600,0.0117
600861.SH,2018-08-10,6.6900,6.7700,0.0118
600861.SH,2024-07-12,15.9600,16.4400,0.0292
600861.SH,2025-06-27,18.8800,19.5800,0.0358
600862.SH,1995-09-25,5.3900,5.6200,0.0409
600862.SH,1996-06-17,6.1300,7.3500,0.1660
600862.SH,1999-09-27,18.9900,37.9800,0.5000
600862.SH,2000-05-22,17.3400,18.5000,0.0627
600862.SH,2001-05-15,14.9800,18.1000,0.1724
600862.SH,2012-01-05,4.4300,8.8500,0.4994
600862.SH,2019-08-02,9.7200,9.8300,0.0112
600862.SH,2024-06-28,18.3100,18.5300,0.0119
600862.SH,2025-06-27,24.1300,24.3800,0.0103
600863.SH,1995-06-07,5.1600,5.3000,0.0264
600863.SH,1996-06-24,5.5400,5.6800,0.0246
600863.SH,1996-11-25,5.8300,6.3800,0.0862
600863.SH,1997-05-15,9.3800,12.2000,0.2311
600863.SH,1998-12-18,7.2400,9.0300,0.1982
600863.SH,1999-07-14,7.9800,8.1000,0.0148
600863.SH,2001-11-20,7.3100,7.5200,0.0279
600863.SH,2002-07-12,8.7300,8.8500,0.0136
600863.SH,2003-04-28,5.4500,11.0200,0.5054
600863.SH,2005-07-11,3.3700,3.4900,0.0344
600863.SH,2006-07-31,2.6500,2.7700,0.0433
600863.SH,2007-08-10,6.9100,7.0300,0.0171
600863.SH,2008-08-04,4.2500,4.3300,0.0185
600863.SH,2012-08-22,7.4800,7.6000,0.0158
600863.SH,2013-07-08,3.5700,5.5800,0.3602
600863.SH,2014-07-25,2.5100,4.0700,0.3833
600863.SH,2015-07-24,6.1100,6.2900,0.0286
600863.SH,2016-07-22,3.1300,3.1900,0.0188
600863.SH,2018-07-30,2.4000,2.4300,0.0123
600863.SH,2019-08-15,3.1500,3.2500,0.0308
600863.SH,2020-07-29,2.5200,2.6500,0.0491
600863.SH,2021-06-25,2.3700,2.5000,0.0520
600863.SH,2022-07-28,3.6600,3.7600,0.0266
600863.SH,2023-07-27,3.5000,3.6600,0.0437
600863.SH,2024-07-26,4.2400,4.4200,0.0407
600863.SH,2025-07-28,4.1600,4.3800,0.0502
600864.SH,1995-12-27,5.3500,5.9900,0.1068
600864.SH,1997-06-16,6.9300,7.7300,0.1035
600864.SH,1999-08-18,10.3200,12.4800,0.1731
600864.SH,1999-12-15,9.0900,9.6100,0.0541
600864.SH,2002-08-13,10.1600,10.2700,0.0107
600864.SH,2005-08-16,5.5700,5.6900,0.0211
600864.SH,2007-05-22,35.9600,71.9100,0.4999
600864.SH,2008-07-21,8.2000,16.5000,0.5030
600864.SH,2012-08-17,6.0500,6.3000,0.0397
600864.SH,2013-08-12,8.7400,8.9900,0.0278
600864.SH,2014-08-18,8.6500,8.9000,0.0281
600864.SH,2015-07-31,14.5700,14.8200,0.0169
600864.SH,2017-08-14,8.4900,8.5900,0.0116
600864.SH,2018-08-13,4.3500,4.4500,0.0225
600865.SH,1995-05-22,8.9600,10.9000,0.1780
600865.SH,1995-11-20,5.4400,5.7900,0.0604
600865.SH,1996-05-13,6.1800,6.4800,0.0463
600865.SH,1996-08-15,8.0700,10.4900,0.2307
600865.SH,1997-06-09,10.2400,12.8000,0.2000
600865.SH,1997-12-09,6.6900,7.2800,0.0810
600865.SH,1998-06-29,8.5200,8.7000,0.0207
600865.SH,1999-07-20,6.7100,6.9200,0.0303
600865.SH,2001-06-12,10.5400,10.7000,0.0150
600865.SH,2002-07-24,8.0000,8.0900,0.0111
600865.SH,2003-07-10,5.5600,5.6900,0.0228
600865.SH,2004-07-02,4.8700,4.9300,0.0122
600865.SH,2005-06-13,3.9500,4.0300,0.0199
600865.SH,2006-06-06,9.3700,9.4700,0.0106
600865.SH,2008-05-14,13.3500,18.6300,0.2834
600865.SH,2008-06-19,6.7100,6.8400,0.0190
600865.SH,2009-06-10,6.8800,6.9600,0.0115
600865.SH,2012-07-10,4.8600,4.9400,0.0162
600865.SH,2014-07-15,6.4900,6.5900,0.0152
600865.SH,2016-05-20,11.2500,11.3700,0.0106
600865.SH,2019-05-09,6.2000,6.4000,0.0313
600865.SH,2020-07-06,6.7300,6.8500,0.0175
600865.SH,2022-05-27,11.3500,11.5500,0.0173
600865.SH,2023-05-19,9.3100,9.5600,0.0262
600865.SH,2024-05-09,7.5900,7.8200,0.0294
600865.SH,2025-06-06,9.1600,9.3400,0.0193
600866.SH,1994-10-17,10.0000,12.0000,0.1667
600866.SH,1995-05-08,6.6800,8.1100,0.1763
600866.SH,1996-03-22,6.5300,6.7900,0.0383
600866.SH,1996-06-24,7.4400,7.6000,0.0211
600866.SH,1997-03-31,12.6500,20.2400,0.3750
600866.SH,1997-07-02,14.4400,15.4600,0.0660
600866.SH,1998-06-10,15.4200,20.0500,0.2309
600866.SH,1999-06-18,11.9400,12.0900,0.0124
600866.SH,1999-07-27,10.9000,11.4700,0.0497
600866.SH,2000-07-21,13.1200,17.2500,0.2394
600866.SH,2001-04-25,13.4800,17.6300,0.2354
600866.SH,2002-06-24,9.0800,9.1800,0.0109
600866.SH,2004-05-21,4.8400,7.8900,0.3866
600866.SH,2005-05-24,2.2300,2.2800,0.0219
600866.SH,2010-05-18,11.8900,12.0400,0.0125
600866.SH,2024-06-17,5.9800,6.3600,0.0597
600866.SH,2025-06-23,6.9500,7.3300,0.0518
600867.SH,1994-08-29,13.2100,15.8500,0.1666
600867.SH,1995-05-02,7.5200,9.7800,0.2311
600867.SH,1995-12-25,6.5200,6.9500,0.0619
600867.SH,1996-07-19,15.5000,15.9000,0.0252
600867.SH,1997-05-08,21.0100,31.5200,0.3334
600867.SH,1997-07-04,13.5800,14.7000,0.0762
600867.SH,1998-12-18,10.9600,12.1500,0.0979
600867.SH,1999-07-02,10.4800,12.5800,0.1669
600867.SH,2003-07-08,7.5900,7.7900,0.0257
600867.SH,2006-06-07,3.7900,4.5300,0.1634
600867.SH,2009-06-17,12.0500,15.6600,0.2305
600867.SH,2010-06-11,11.3100,13.5700,0.1665
600867.SH,2011-06-08,8.6300,11.6500,0.2592
600867.SH,2012-06-14,7.4500,7.6500,0.0261
600867.SH,2013-05-24,13.4100,16.2900,0.1768
600867.SH,2014-04-22,11.5700,12.9300,0.1052
600867.SH,2015-05-18,28.2500,31.2800,0.0969
600867.SH,2016-06-02,20.6700,25.0000,0.1732
600867.SH,2017-06-06,16.5100,20.0100,0.1749
600867.SH,2018-05-25,25.4300,30.7100,0.1719
600867.SH,2019-05-23,14.0700,14.2700,0.0140
600867.SH,2020-05-25,14.8000,15.0000,0.0133
600867.SH,2021-05-31,12.3500,12.5600,0.0167
600867.SH,2022-06-08,10.0200,10.3200,0.0291
600867.SH,2022-10-28,8.8000,9.0500,0.0276
600867.SH,2023-06-09,10.6800,10.9300,0.0229
600867.SH,2024-05-23,9.7500,10.0000,0.0250
600867.SH,2025-06-25,7.5600,7.8100,0.0320
600868.SH,1995-03-27,8.9000,13.4500,0.3383
600868.SH,1995-08-21,9.7400,10.6800,0.0880
600868.SH,1996-04-22,6.9700,9.8600,0.2931
600868.SH,1996-09-12,11.0000,14.3000,0.2308
600868.SH,1996-11-25,9.8900,10.6000,0.0670
600868.SH,1997-04-04,12.3200,22.1800,0.4445
600868.SH,1998-04-07,10.0800,13.7100,0.2648
600868.SH,1999-04-30,5.1700,8.3200,0.3786
600868.SH,2001-03-09,6.8300,7.0800,0.0353
600868.SH,2001-06-01,6.0100,7.2600,0.1722
600868.SH,2002-05-20,4.2900,4.8200,0.1100
600868.SH,2003-04-21,4.1900,4.4700,0.0626
600868.SH,2004-05-20,4.0500,4.4800,0.0960
600868.SH,2006-08-22,1.8900,2.8100,0.3274
600869.SH,1995-12-04,7.3500,14.7000,0.5000
600869.SH,1996-06-26,7.9200,8.0700,0.0186
600869.SH,2012-07-02,11.2300,23.4500,0.5211
600869.SH,2013-05-30,7.6900,7.8900,0.0253
600869.SH,2014-06-17,8.1400,8.2400,0.0121
600869.SH,2015-10-16,9.0000,18.0000,0.5000
600869.SH,2024-07-26,3.4600,3.5300,0.0198
600871.SH,1996-07-04,4.9500,5.0300,0.0159
600871.SH,2000-07-13,6.4100,6.5200,0.0169
600871.SH,2001-07-23,7.9000,7.9900,0.0113
600871.SH,2005-07-19,1.8400,1.8600,0.0108
600871.SH,2013-11-21,3.0800,4.6200,0.3333
600872.SH,1995-05-10,8.3800,13.4100,0.3751
600872.SH,1996-06-04,8.5300,12.7900,0.3331
600872.SH,1997-05-30,9.3300,12.1800,0.2340
600872.SH,1998-12-22,6.3200,6.3900,0.0110
600872.SH,1999-06-03,4.9900,7.1300,0.3001
600872.SH,2006-05-17,3.5800,5.7600,0.3785
600872.SH,2010-07-02,6.4100,7.0700,0.0934
600872.SH,2021-04-30,45.5100,46.1900,0.0147
600872.SH,2024-05-22,27.5900,27.9800,0.0139
600872.SH,2025-07-07,18.4300,18.8500,0.0223
600873.SH,1995-08-21,15.0800,19.6000,0.2306
600873.SH,1996-06-24,9.7900,10.0000,0.0210
600873.SH,1997-07-15,8.0500,8.1900,0.0171
600873.SH,1997-07-22,7.2000,7.7100,0.0661
600873.SH,2011-04-11,17.5600,47.6700,0.6316
600873.SH,2012-11-09,4.6200,4.7200,0.0212
600873.SH,2013-07-05,4.1600,4.2600,0.0235
600873.SH,2014-06-20,4.9100,5.0100,0.0200
600873.SH,2016-06-20,6.2300,6.3300,0.0158
600873.SH,2017-04-11,7.0300,7.3300,0.0409
600873.SH,2018-07-30,4.2800,4.6100,0.0716
600873.SH,2019-08-13,4.2000,4.5300,0.0728
600873.SH,2020-06-30,4.5200,4.7800,0.0544
600873.SH,2021-07-26,6.1500,6.4500,0.0465
600873.SH,2022-07-26,11.0100,11.4000,0.0342
600873.SH,2023-05-10,8.8600,9.2600,0.0432
600873.SH,2024-06-06,10.6500,11.0700,0.0379
600873.SH,2024-11-22,10.5700,10.7400,0.0158
600873.SH,2025-05-23,10.6200,11.0400,0.0380
600874.SH,1996-07-05,3.8000,3.8600,0.0155
600874.SH,2003-05-23,7.0000,7.0800,0.0113
600874.SH,2004-05-20,7.6700,7.7500,0.0103
600874.SH,2005-07-28,3.4200,3.5200,0.0284
600874.SH,2006-07-31,3.5400,3.5800,0.0112
600874.SH,2010-07-05,5.7600,5.8400,0.0137
600874.SH,2011-07-06,6.1500,6.2600,0.0176
600874.SH,2019-07-10,8.4100,8.5200,0.0129
600874.SH,2020-07-10,7.2400,7.3500,0.0150
600874.SH,2021-06-22,6.0800,6.2000,0.0194
600874.SH,2022-06-17,6.7500,6.9000,0.0217
600874.SH,2023-07-03,5.7200,5.8600,0.0239
600874.SH,2024-07-05,5.4800,5.6500,0.0301
600874.SH,2025-07-11,6.0000,6.1700,0.0276
600875.SH,1996-06-11,8.4900,8.6100,0.0139
600875.SH,1997-06-24,6.5700,6.6700,0.0150
600875.SH,1998-06-30,7.6100,7.6900,0.0104
600875.SH,1999-07-08,6.2000,6.2700,0.0112
600875.SH,2005-05-30,10.5700,10.6900,0.0112
600875.SH,2006-06-29,16.0100,16.5100,0.0303
600875.SH,2010-07-02,21.0300,42.2100,0.5018
600875.SH,2013-07-17,10.5700,10.6800,0.0103
600875.SH,2014-05-14,11.6900,11.8700,0.0152
600875.SH,2019-08-26,9.3600,9.4700,0.0116
600875.SH,2020-08-24,9.9700,10.1700,0.0197
