ts_code,trade_date,jump_pct,factor_change_pct,type
600177.SH,2000-09-21,0.4998,0.9992558944590437,因子数值不匹配
600177.SH,2004-04-16,0.4354,0.771101712713232,因子数值不匹配
600177.SH,2005-04-29,0.36,0.562499788586688,因子数值不匹配
600177.SH,2007-06-04,0.2081,0.26270828391840595,因子数值不匹配
600177.SH,2017-06-05,0.3111,0.4516461466705755,因子数值不匹配
600177.SH,2019-06-05,0.3244,0.4801901281447765,因子数值不匹配
600179.SH,2006-06-23,0.1542,0.18224311639954824,因子数值不匹配
600179.SH,2018-05-31,0.29,0.40836304257476924,因子数值不匹配
600180.SH,2001-10-19,0.1664,0.1996207154551044,因子数值不匹配
600183.SH,2000-04-28,0.3358,0.5055357718392679,因子数值不匹配
600183.SH,2002-07-12,0.236,0.30885755627218286,因子数值不匹配
600183.SH,2006-09-25,0.3366,0.5073824662253484,因子数值不匹配
600183.SH,2012-06-01,0.2612,0.3535354748603352,因子数值不匹配
600183.SH,2018-05-28,0.3326,0.4983957150892264,因子数值不匹配
600184.SH,2007-05-31,0.3334,0.5002081705459396,因子数值不匹配
600184.SH,2015-04-23,0.4999,0.9996187101114007,因子数值不匹配
600185.SH,2006-03-15,0.1603,0.19088255821331143,因子数值不匹配
600185.SH,2007-07-19,0.2312,0.3007972660813705,因子数值不匹配
600185.SH,2016-05-26,0.6467,1.8300745540072778,因子数值不匹配
600186.SH,2002-07-11,0.2494,0.3322782515048825,因子数值不匹配
600186.SH,2006-11-20,0.3333,0.5000003728521852,因子数值不匹配
600187.SH,2000-09-05,0.1448,0.16928472992671698,因子数值不匹配
600187.SH,2001-05-15,0.337,0.5082871188635876,因子数值不匹配
600187.SH,2013-10-09,0.6,1.4999999999999998,因子数值不匹配
600188.SH,2005-07-27,0.3914,0.643091308216703,因子数值不匹配
600188.SH,2019-11-19,0.0978,0.10834210274562336,因子数值不匹配
600188.SH,2023-07-17,0.4181,0.7184168645271943,因子数值不匹配
600188.SH,2024-07-08,0.2801,0.389153874966886,因子数值不匹配
600189.SH,2018-07-16,0.2327,0.30322559988290504,因子数值不匹配
600191.SH,2001-10-19,0.1336,0.15426132724141553,因子数值不匹配
600191.SH,2008-06-17,0.375,0.5999998318291855,因子数值不匹配
600192.SH,2010-06-10,0.1662,0.19933499554636622,因子数值不匹配
600193.SH,2001-04-27,0.5009,1.003584,因子数值不匹配
600193.SH,2008-10-21,0.2354,0.30787029642879954,因子数值不匹配
600193.SH,2012-05-07,0.3361,0.506329500371695,因子数值不匹配
600193.SH,2013-11-05,0.234,0.3054262383627195,因子数值不匹配
600195.SH,2018-07-10,0.2981,0.42475180284809044,因子数值不匹配
600195.SH,2019-07-16,0.2969,0.4221809404648723,因子数值不匹配
600195.SH,2020-07-08,0.1707,0.20577610454756,因子数值不匹配
600196.SH,2000-03-31,0.1665,0.19974017819589823,因子数值不匹配
600196.SH,2002-06-18,0.2391,0.31428583638668417,因子数值不匹配
600196.SH,2004-06-24,0.5092,1.0375494031533834,因子数值不匹配
600196.SH,2007-06-08,0.2359,0.3086734603115418,因子数值不匹配
600196.SH,2010-07-26,0.3368,0.5079115505851182,因子数值不匹配
600197.SH,2004-04-08,0.5097,1.039604465721569,因子数值不匹配
600198.SH,2000-10-18,0.2169,0.2770486583163793,因子数值不匹配
600199.SH,2000-06-16,0.4129,0.7032970000000001,因子数值不匹配
600199.SH,2010-05-17,0.5,1.0,因子数值不匹配
600200.SH,2001-04-12,0.3352,0.5042649999999999,因子数值不匹配
600200.SH,2001-08-28,0.2307,0.2999463192987938,因子数值不匹配
600200.SH,2003-10-28,0.3335,0.5004290593465796,因子数值不匹配
600200.SH,2006-09-07,0.3338,0.5010099637363125,因子数值不匹配
600201.SH,2004-06-15,0.5,1.0000009184642544,因子数值不匹配
600201.SH,2006-07-12,0.2229,0.2868524481640688,因子数值不匹配
600201.SH,2015-10-14,0.5,0.9999996822901542,因子数值不匹配
600201.SH,2017-10-09,0.2856,0.3997487799956932,因子数值不匹配
600201.SH,2018-06-25,0.241,0.31760650835700743,因子数值不匹配
600202.SH,2001-04-17,0.5028,1.011123,因子数值不匹配
600202.SH,2002-07-09,0.1,0.11111155309744858,因子数值不匹配
600202.SH,2008-06-25,0.2326,0.30303023965870607,因子数值不匹配
600202.SH,2009-05-11,0.1689,0.203246758457541,因子数值不匹配
600203.SH,2006-08-23,0.1507,0.17741847984226117,因子数值不匹配
600206.SH,2008-07-30,0.3336,0.5005238730831455,因子数值不匹配
600206.SH,2014-05-12,0.5,1.0000006509136874,因子数值不匹配
600208.SH,2002-07-24,0.1701,0.20496803881150177,因子数值不匹配
600208.SH,2006-02-14,0.1969,0.24513635005936865,因子数值不匹配
600208.SH,2008-03-13,0.3752,0.6005743691520157,因子数值不匹配
600208.SH,2010-04-01,0.3371,0.5085271422561434,因子数值不匹配
600208.SH,2011-07-01,0.1701,0.20502906358413142,因子数值不匹配
600210.SH,2001-09-25,0.355,0.5504064768783766,因子数值不匹配
600210.SH,2004-03-25,0.3907,0.6413500588758322,因子数值不匹配
600210.SH,2004-09-23,0.2865,0.4014776221535956,因子数值不匹配
600211.SH,2007-09-11,0.1162,0.13152191323297066,因子数值不匹配
600211.SH,2020-04-17,0.3053,0.43946221029198895,因子数值不匹配
600211.SH,2024-04-30,0.2427,0.3205661312888124,因子数值不匹配
600212.SH,2002-07-22,0.2107,0.2668716292161364,因子数值不匹配
600212.SH,2006-06-26,0.3745,0.598746485111292,因子数值不匹配
600215.SH,2000-05-16,0.1665,0.19973799999999997,因子数值不匹配
600215.SH,2011-06-03,0.2306,0.29967968393382755,因子数值不匹配
600216.SH,2000-10-09,0.2306,0.2996759729967599,因子数值不匹配
600216.SH,2001-05-25,0.3333,0.500000761728331,因子数值不匹配
600216.SH,2013-10-09,0.4446,0.8004849078046963,因子数值不匹配
600217.SH,2001-05-15,0.5007,1.0029451916395198,因子数值不匹配
600217.SH,2004-04-20,0.3768,0.6046268142402071,因子数值不匹配
600219.SH,2006-03-31,0.3647,0.5741174097612998,因子数值不匹配
600219.SH,2016-08-30,0.6045,1.5284816672424308,因子数值不匹配
600221.SH,2013-06-07,0.5102,1.041493171418975,因子数值不匹配
600222.SH,2006-08-28,0.1061,0.11870784300094682,因子数值不匹配
600222.SH,2006-09-04,0.4724,0.8951968849200619,因子数值不匹配
600222.SH,2010-05-12,0.2321,0.30232531769962795,因子数值不匹配
600223.SH,2000-06-14,0.231,0.300327,因子数值不匹配
600226.SH,2000-09-28,0.3755,0.601378338318862,因子数值不匹配
600226.SH,2001-04-10,0.1693,0.20380912781455054,因子数值不匹配
600226.SH,2001-09-07,0.1714,0.20691222413306345,因子数值不匹配
600226.SH,2010-05-25,0.341,0.5174013954571576,因子数值不匹配
600226.SH,2015-10-12,0.636,1.7476103785164085,因子数值不匹配
600226.SH,2017-09-20,0.2853,0.3991161273308572,因子数值不匹配
600226.SH,2018-03-26,0.231,0.300438828797766,因子数值不匹配
600227.SH,2008-05-13,0.4477,0.8105444586978263,因子数值不匹配
600227.SH,2010-05-12,0.5017,1.0069683853591465,因子数值不匹配
600228.SH,2001-05-22,0.3763,0.603343,因子数值不匹配
600230.SH,2018-05-30,0.2948,0.41796985493191086,因子数值不匹配
600231.SH,2002-10-15,0.2302,0.29905108901051025,因子数值不匹配
600231.SH,2003-04-17,0.2404,0.3164555165140912,因子数值不匹配
600231.SH,2008-04-24,0.2272,0.29399397041660386,因子数值不匹配
600231.SH,2016-05-10,0.5019,1.0074352711006562,因子数值不匹配
600231.SH,2018-06-20,0.1034,0.11527367013734147,因子数值不匹配
600232.SH,2001-05-25,0.2341,0.3056970000000001,因子数值不匹配
600232.SH,2008-08-08,0.2308,0.30000014263239483,因子数值不匹配
600233.SH,2002-07-24,0.3371,0.5086124771492572,因子数值不匹配
600233.SH,2016-04-26,0.5013,1.0050786234494493,因子数值不匹配
600234.SH,2007-02-09,0.3495,0.5373829999999999,因子数值不匹配
600234.SH,2011-04-21,0.286,0.4005683684547053,因子数值不匹配
600235.SH,2003-04-14,0.2928,0.41402107454908543,因子数值不匹配
600236.SH,2005-06-22,0.5111,1.045454630010287,因子数值不匹配
600236.SH,2010-05-06,0.296,0.42037026884715845,因子数值不匹配
600236.SH,2019-07-10,0.2623,0.3555552830171207,因子数值不匹配
600237.SH,2003-06-02,0.5023,1.0091572278177554,因子数值不匹配
600237.SH,2006-05-31,0.3398,0.5147931711241737,因子数值不匹配
600238.SH,2010-05-24,0.4444,0.7999998107779015,因子数值不匹配
600238.SH,2011-05-23,0.3356,0.5050706271556868,因子数值不匹配
600239.SH,2001-06-22,0.3348,0.503401,因子数值不匹配
600239.SH,2001-11-02,0.1675,0.20115458217734325,因子数值不匹配
600239.SH,2002-07-03,0.4477,0.8105903159327551,因子数值不匹配
600239.SH,2007-11-30,0.1171,0.1326948675261903,因子数值不匹配
600239.SH,2009-06-16,0.3332,0.4997440813889568,因子数值不匹配
600239.SH,2011-06-13,0.2326,0.30316739240425095,因子数值不匹配
600239.SH,2015-06-16,0.2336,0.30482641850625,因子数值不匹配
600239.SH,2017-06-01,0.3444,0.5252100539588961,因子数值不匹配
600241.SH,2012-05-08,0.4121,0.7010621900705368,因子数值不匹配
600243.SH,2006-12-25,0.1628,0.19438864256818061,因子数值不匹配
600246.SH,2007-03-16,0.5009,1.0036800241030819,因子数值不匹配
600246.SH,2007-10-23,0.3332,0.4997905594374571,因子数值不匹配
600246.SH,2009-04-16,0.5073,1.0294861521394683,因子数值不匹配
600246.SH,2010-04-07,0.1747,0.2116337047311442,因子数值不匹配
600248.SH,2007-02-15,0.1333,0.1538457000311697,因子数值不匹配
600248.SH,2009-05-18,0.3336,0.5005270634512813,因子数值不匹配
600248.SH,2010-05-06,0.2854,0.3993013573612186,因子数值不匹配
600248.SH,2016-06-07,0.2357,0.3084416801520624,因子数值不匹配
600249.SH,2007-09-18,0.4999,0.9996379704064011,因子数值不匹配
600249.SH,2008-08-14,0.3453,0.5274723438232605,因子数值不匹配
600250.SH,2003-06-12,0.3386,0.5118481414680051,因子数值不匹配
600250.SH,2004-06-16,0.2343,0.3060239495256194,因子数值不匹配
600251.SH,2004-06-21,0.3498,0.537893,因子数值不匹配
600251.SH,2008-03-27,0.2308,0.29996951325850296,因子数值不匹配
600251.SH,2009-05-12,0.3353,0.5044248051431188,因子数值不匹配
600251.SH,2015-05-19,0.5033,1.0134466021263566,因子数值不匹配
600252.SH,2003-08-21,0.1718,0.2073958803012281,因子数值不匹配
600252.SH,2004-10-20,0.234,0.30549474614052374,因子数值不匹配
600252.SH,2009-06-12,0.1677,0.20148679418928467,因子数值不匹配
600252.SH,2010-08-30,0.5004,1.0016036631439533,因子数值不匹配
600252.SH,2011-06-23,0.5009,1.0035565729086844,因子数值不匹配
600252.SH,2015-09-16,0.673,2.0576575753762705,因子数值不匹配
600255.SH,2006-05-24,0.2332,0.3041827861441691,因子数值不匹配
600255.SH,2007-04-09,0.3369,0.5080574438284777,因子数值不匹配
600255.SH,2008-05-08,0.5013,1.0050186293494379,因子数值不匹配
600255.SH,2014-10-10,0.5999,1.4991870269958882,因子数值不匹配
600256.SH,2000-11-06,0.5,1.0,因子数值不匹配
600256.SH,2001-09-28,0.4153,0.710345,因子数值不匹配
600256.SH,2002-09-12,0.1693,0.20381677380879298,因子数值不匹配
600256.SH,2004-06-23,0.1707,0.20588231022638961,因子数值不匹配
600256.SH,2009-04-23,0.0968,0.10721655391505786,因子数值不匹配
600256.SH,2010-04-27,0.2316,0.30142849442078606,因子数值不匹配
600256.SH,2011-03-30,0.3345,0.5027073634099332,因子数值不匹配
600256.SH,2012-05-25,0.4444,0.7998670325782127,因子数值不匹配
600256.SH,2013-06-24,0.335,0.5037482036948638,因子数值不匹配
600256.SH,2023-06-29,0.1062,0.11879717544329957,因子数值不匹配
600256.SH,2025-07-18,0.1003,0.11151721581627469,因子数值不匹配
600257.SH,2004-06-16,0.5,1.0000009849315326,因子数值不匹配
600257.SH,2005-07-15,0.3368,0.5078737850259948,因子数值不匹配
600257.SH,2006-04-25,0.231,0.30046928577050686,因子数值不匹配
600257.SH,2008-05-19,0.3349,0.5035868365606502,因子数值不匹配
600258.SH,2017-05-25,0.1668,0.20019081607314054,因子数值不匹配
600258.SH,2018-05-24,0.1688,0.20309930735758802,因子数值不匹配
600261.SH,2006-06-07,0.1749,0.21202227752541836,因子数值不匹配
600261.SH,2007-05-28,0.2343,0.3059308274946625,因子数值不匹配
600261.SH,2008-04-22,0.2377,0.31178403198816046,因子数值不匹配
600261.SH,2011-04-18,0.3364,0.5068806587097003,因子数值不匹配
600261.SH,2012-05-23,0.3391,0.5131466347696508,因子数值不匹配
600261.SH,2014-06-20,0.3397,0.5144724729434123,因子数值不匹配
600261.SH,2015-05-26,0.3398,0.5146770477126965,因子数值不匹配
600265.SH,2006-09-21,0.1916,0.23699468529465595,因子数值不匹配
600266.SH,2001-06-08,0.3481,0.5339670000000001,因子数值不匹配
600266.SH,2010-08-09,0.1727,0.20882082613925007,因子数值不匹配
600266.SH,2014-04-16,0.2034,0.25529283744951486,因子数值不匹配
600266.SH,2019-06-17,0.1869,0.22981350235652476,因子数值不匹配
600266.SH,2020-06-29,0.1975,0.24606301083045803,因子数值不匹配
600267.SH,2001-05-24,0.3766,0.604096,因子数值不匹配
600267.SH,2004-09-29,0.4443,0.7995045788920582,因子数值不匹配
600267.SH,2012-05-25,0.3789,0.6100465692693926,因子数值不匹配
600268.SH,2006-09-26,0.3331,0.4995198209558485,因子数值不匹配
600268.SH,2010-05-06,0.3362,0.5063686979938842,因子数值不匹配
600268.SH,2011-04-26,0.5027,1.0106911468237771,因子数值不匹配
600268.SH,2023-05-30,0.174,0.21067818068272326,因子数值不匹配
600268.SH,2024-06-28,0.1776,0.21597090520702486,因子数值不匹配
600269.SH,2004-06-10,0.5072,1.0293249976497132,因子数值不匹配
600269.SH,2006-09-20,0.3333,0.4999999999999999,因子数值不匹配
600269.SH,2009-09-14,0.5,1.0,因子数值不匹配
600271.SH,2005-06-17,0.4835,0.93611905630315,因子数值不匹配
600271.SH,2008-05-09,0.5035,1.014294440575357,因子数值不匹配
600271.SH,2009-05-27,0.3407,0.516646304952484,因子数值不匹配
600271.SH,2016-05-31,0.5051,1.0208074422487503,因子数值不匹配
600276.SH,2001-05-11,0.3766,0.604231,因子数值不匹配
600276.SH,2002-05-21,0.1691,0.20347942409790107,因子数值不匹配
600276.SH,2006-08-29,0.2309,0.3002694464033588,因子数值不匹配
600276.SH,2007-04-02,0.2344,0.3061987539147405,因子数值不匹配
600276.SH,2008-04-11,0.1686,0.20279318915404818,因子数值不匹配
600276.SH,2009-04-30,0.1687,0.20299219891516976,因子数值不匹配
600276.SH,2010-03-17,0.1685,0.20258498043004494,因子数值不匹配
600276.SH,2011-04-26,0.3346,0.5029258966799703,因子数值不匹配
600276.SH,2015-06-15,0.232,0.3020008503004697,因子数值不匹配
600276.SH,2016-06-16,0.1684,0.20249872575575098,因子数值不匹配
600276.SH,2017-05-31,0.1686,0.2028184903495321,因子数值不匹配
600276.SH,2018-05-30,0.2318,0.30177343898399034,因子数值不匹配
600276.SH,2019-03-28,0.1692,0.2036257674078253,因子数值不匹配
600276.SH,2020-05-25,0.1686,0.2028603784248711,因子数值不匹配
600276.SH,2021-06-10,0.1686,0.20283060242020634,因子数值不匹配
600278.SH,2012-05-31,0.2346,0.30647472245710217,因子数值不匹配
600279.SH,2016-05-31,0.3372,0.5086953395715549,因子数值不匹配
600280.SH,2013-05-22,0.5016,1.0065406244247177,因子数值不匹配
600280.SH,2013-09-25,0.5016,1.0064391829116515,因子数值不匹配
600280.SH,2015-06-12,0.503,1.012084505583722,因子数值不匹配
600281.SH,2006-10-17,0.2298,0.2984125216276709,因子数值不匹配
600282.SH,2001-05-21,0.1737,0.21019100000000002,因子数值不匹配
600282.SH,2005-05-27,0.3689,0.5844880652475365,因子数值不匹配
600282.SH,2008-05-16,0.4474,0.8096741718655083,因子数值不匹配
600283.SH,2024-08-16,0.298,0.42446051837488125,因子数值不匹配
600284.SH,2011-07-06,0.1732,0.2094353050440881,因子数值不匹配
600284.SH,2012-05-17,0.1756,0.21303295157040794,因子数值不匹配
600284.SH,2018-04-26,0.3002,0.429031849366779,因子数值不匹配
600285.SH,2007-11-06,0.5017,1.0069229601003296,因子数值不匹配
600285.SH,2013-07-01,0.3381,0.5109073173242027,因子数值不匹配
600285.SH,2014-07-02,0.3405,0.5163103390705204,因子数值不匹配
600287.SH,2001-04-20,0.1023,0.11392899999999995,因子数值不匹配
600287.SH,2002-06-10,0.241,0.31760552063910724,因子数值不匹配
600287.SH,2004-06-11,0.5119,1.0487336050053073,因子数值不匹配
600288.SH,2002-07-19,0.3366,0.5073069620977785,因子数值不匹配
600288.SH,2006-06-20,0.3801,0.613138508838372,因子数值不匹配
600288.SH,2009-06-05,0.2304,0.29931993544478386,因子数值不匹配
600289.SH,2004-06-18,0.5089,1.0364171037218142,因子数值不匹配
600289.SH,2006-06-26,0.1337,0.1543909128215662,因子数值不匹配
600289.SH,2007-06-08,0.1677,0.20155531369162574,因子数值不匹配
600289.SH,2008-07-22,0.1687,0.202941121978579,因子数值不匹配
600289.SH,2010-04-16,0.3751,0.6003552848277293,因子数值不匹配
600292.SH,2004-10-20,0.4996,0.9983028590441023,因子数值不匹配
600292.SH,2015-07-13,0.2354,0.3079342817747434,因子数值不匹配
600293.SH,2002-07-03,0.2321,0.3022671055256334,因子数值不匹配
600293.SH,2006-06-19,0.204,0.2562671705269318,因子数值不匹配
600293.SH,2017-06-12,0.3351,0.5040487678885858,因子数值不匹配
600295.SH,2003-06-13,0.5093,1.0380952287364613,因子数值不匹配
600295.SH,2022-06-13,0.3318,0.49662486160900227,因子数值不匹配
600295.SH,2023-06-30,0.3379,0.7621383194215965,因子数值不匹配
600298.SH,2007-08-23,0.5,1.0,因子数值不匹配
600298.SH,2016-05-06,0.6027,1.5173020540392685,因子数值不匹配
600299.SH,2006-08-11,0.3376,0.5097401397598732,因子数值不匹配
600299.SH,2008-06-13,0.2309,0.3001418399944898,因子数值不匹配
600300.SH,2005-07-11,0.5203,1.0847460588842834,因子数值不匹配
600300.SH,2009-05-11,0.5466,1.2055751292585295,因子数值不匹配
600302.SH,2001-10-29,0.5,1.0000009933090699,因子数值不匹配
600303.SH,2001-05-30,0.4478,0.8110869999999999,因子数值不匹配
600303.SH,2010-12-08,0.1467,0.17190299647813867,因子数值不匹配
600303.SH,2011-05-19,0.5015,1.0061350654673527,因子数值不匹配
600305.SH,2013-11-13,0.5,1.0,因子数值不匹配
600305.SH,2016-06-17,0.5054,1.0218773086551847,因子数值不匹配
600305.SH,2018-06-15,0.2396,0.31517090424618294,因子数值不匹配
600305.SH,2020-06-04,0.2259,0.2917633515165189,因子数值不匹配
600307.SH,2006-06-28,0.1852,0.2272731105545859,因子数值不匹配
600307.SH,2011-05-16,0.5036,1.0145629989387341,因子数值不匹配
600308.SH,2002-07-08,0.169,0.20336577892026797,因子数值不匹配
600308.SH,2003-05-28,0.2333,0.3042745617526137,因子数值不匹配
600308.SH,2006-06-26,0.3919,0.6445311822361003,因子数值不匹配
600308.SH,2011-08-08,0.4447,0.8007119093433587,因子数值不匹配
600308.SH,2023-05-29,0.2852,0.3989217894052269,因子数值不匹配
600309.SH,2001-04-19,0.5008,1.0031949999999998,因子数值不匹配
600309.SH,2002-04-15,0.3801,0.6131579801267476,因子数值不匹配
600309.SH,2004-05-17,0.4185,0.7197581307415207,因子数值不匹配
600309.SH,2005-04-01,0.2395,0.3149780020051717,因子数值不匹配
600309.SH,2006-06-05,0.2906,0.4097000235630064,因子数值不匹配
600309.SH,2007-07-11,0.2871,0.402735883177294,因子数值不匹配
600309.SH,2011-05-12,0.2436,0.32197799308107095,因子数值不匹配
600309.SH,2017-05-18,0.1814,0.22164947001985555,因子数值不匹配
600310.SH,2011-04-28,0.3437,0.5237200152093768,因子数值不匹配
600310.SH,2015-09-14,0.6695,2.025959881725561,因子数值不匹配
600310.SH,2022-05-23,0.1705,0.20552135086092818,因子数值不匹配
600312.SH,2003-05-30,0.4156,0.7110422452684152,因子数值不匹配
600312.SH,2006-05-22,0.146,0.17098862418096233,因子数值不匹配
600312.SH,2008-05-15,0.2905,0.4095064643247043,因子数值不匹配
600312.SH,2009-06-09,0.1712,0.20661124416152218,因子数值不匹配
600312.SH,2010-06-18,0.1694,0.2039312262116189,因子数值不匹配
600313.SH,2007-12-24,0.1713,0.2067554124401226,因子数值不匹配
600313.SH,2016-06-16,0.6016,1.5098395044312203,因子数值不匹配
600315.SH,2008-05-27,0.17,0.20475465963374753,因子数值不匹配
600315.SH,2009-05-21,0.3376,0.5095599131999576,因子数值不匹配
600315.SH,2010-04-14,0.2369,0.3105216947959078,因子数值不匹配
600315.SH,2013-05-27,0.3402,0.5154962740529283,因子数值不匹配
600316.SH,2001-10-12,0.3335,0.5003754613593494,因子数值不匹配
600316.SH,2004-05-28,0.1727,0.20868105218923388,因子数值不匹配
600316.SH,2008-04-01,0.2899,0.4082891334302272,因子数值不匹配
600316.SH,2010-10-11,0.3752,0.6005822157985344,因子数值不匹配
600318.SH,2007-07-18,0.1736,0.21002013810678133,因子数值不匹配
600318.SH,2017-05-04,0.5023,1.0093195228607985,因子数值不匹配
600320.SH,2004-05-10,0.5056,1.0226723768324,因子数值不匹配
600320.SH,2005-07-05,0.3418,0.5192634714737143,因子数值不匹配
600320.SH,2006-07-03,0.5051,1.0204707093686625,因子数值不匹配
600320.SH,2009-06-24,0.2328,0.3035203367482873,因子数值不匹配
600320.SH,2018-08-13,0.1752,0.2124645107253055,因子数值不匹配
600322.SH,2007-06-11,0.5013,1.005295112549857,因子数值不匹配
600323.SH,2008-05-30,0.2411,0.3177393963246647,因子数值不匹配
600323.SH,2011-07-01,0.1787,0.2175439425997944,因子数值不匹配
600323.SH,2012-04-10,0.3383,0.5112109662620966,因子数值不匹配
600325.SH,2005-10-28,0.2311,0.30053669907888836,因子数值不匹配
600325.SH,2008-02-27,0.5012,1.004710004300895,因子数值不匹配
600325.SH,2017-06-08,0.4718,0.8931473630617229,因子数值不匹配
600326.SH,2002-03-28,0.4466,0.8070914001353366,因子数值不匹配
600326.SH,2008-06-05,0.4996,0.9984755756755535,因子数值不匹配
600326.SH,2010-06-10,0.1669,0.2003987755758285,因子数值不匹配
600326.SH,2017-07-03,0.2364,0.30960852334785194,因子数值不匹配
600326.SH,2023-08-08,0.2313,0.30081286322578116,因子数值不匹配
600327.SH,2004-05-13,0.5031,1.0126102742157124,因子数值不匹配
600327.SH,2006-05-29,0.3466,0.5303596050823342,因子数值不匹配
600327.SH,2010-06-21,0.3781,0.6078641905078785,因子数值不匹配
600327.SH,2018-06-07,0.247,0.32795692798170484,因子数值不匹配
600327.SH,2019-05-30,0.2016,0.2525773189557325,因子数值不匹配
600327.SH,2020-09-24,0.1068,0.119617147452372,因子数值不匹配
600328.SH,2003-05-22,0.2373,0.31106329907022673,因子数值不匹配
600328.SH,2004-05-25,0.3748,0.5995202213676294,因子数值不匹配
600328.SH,2023-06-13,0.2624,0.35570449468290266,因子数值不匹配
600329.SH,2010-07-05,0.4998,0.999116531180152,因子数值不匹配
600330.SH,2001-10-12,0.3333,0.5,因子数值不匹配
600330.SH,2005-06-17,0.3862,0.6292135996779697,因子数值不匹配
600330.SH,2008-06-13,0.1706,0.2057144377948343,因子数值不匹配
600330.SH,2018-06-25,0.1714,0.20678987994691897,因子数值不匹配
600331.SH,2004-05-11,0.3805,0.6141082831338477,因子数值不匹配
600331.SH,2004-12-03,0.5,1.0,因子数值不匹配
600331.SH,2008-07-03,0.5256,1.1078167060738064,因子数值不匹配
600333.SH,2002-05-23,0.4146,0.708117514484877,因子数值不匹配
600333.SH,2006-12-22,0.1197,0.13598347369819208,因子数值不匹配
600335.SH,2006-12-08,0.1554,0.18395296970746808,因子数值不匹配
600335.SH,2008-04-01,0.5008,1.0031406727091503,因子数值不匹配
600335.SH,2016-05-20,0.3382,0.5110523285742463,因子数值不匹配
600336.SH,2013-07-18,0.4995,0.9980620319684487,因子数值不匹配
600337.SH,2002-06-24,0.1711,0.20639864605825373,因子数值不匹配
600337.SH,2004-10-15,0.4447,0.8007111975441583,因子数值不匹配
600337.SH,2008-04-09,0.4453,0.8028323854613223,因子数值不匹配
600337.SH,2017-04-19,0.5752,1.3538731172775396,因子数值不匹配
600338.SH,2019-06-18,0.287,0.4024918588486223,因子数值不匹配
600339.SH,2001-10-31,0.2859,0.40033399768388506,因子数值不匹配
600339.SH,2002-09-16,0.3332,0.4996159232381578,因子数值不匹配
600339.SH,2005-06-01,0.183,0.22405640158855225,因子数值不匹配
600339.SH,2008-04-08,0.2335,0.3045585490303,因子数值不匹配
600339.SH,2011-05-30,0.1021,0.11371838893562206,因子数值不匹配
600340.SH,2006-07-11,0.3445,0.5256058082274522,因子数值不匹配
600340.SH,2011-06-01,0.3747,0.5992271056787875,因子数值不匹配
600340.SH,2012-05-09,0.3386,0.5119121072580588,因子数值不匹配
600340.SH,2013-10-10,0.3362,0.5065559586468948,因子数值不匹配
600340.SH,2015-05-04,0.5064,1.0257916307854078,因子数值不匹配
600340.SH,2020-07-10,0.272,0.3736532194649975,因子数值不匹配
600343.SH,2010-07-22,0.1082,0.12129787941107059,因子数值不匹配
600343.SH,2014-04-23,0.5028,1.0110989299260955,因子数值不匹配
600345.SH,2002-06-13,0.1721,0.20780577597572197,因子数值不匹配
600346.SH,2009-06-09,0.5,1.0,因子数值不匹配
600346.SH,2015-07-15,0.5655,1.3012381153965789,因子数值不匹配
600346.SH,2019-06-27,0.2932,0.4147776145393519,因子数值不匹配
600348.SH,2008-07-15,0.5049,1.019924400549814,因子数值不匹配
600348.SH,2010-06-08,0.6035,1.5222818733359522,因子数值不匹配
600348.SH,2023-06-16,0.3786,0.6091811060573482,因子数值不匹配
600351.SH,2004-05-25,0.3441,0.5245230434563158,因子数值不匹配
600351.SH,2009-04-20,0.504,1.0160066793455074,因子数值不匹配
600351.SH,2010-05-28,0.5022,1.008911091301264,因子数值不匹配
600352.SH,2004-05-11,0.5067,1.027027,因子数值不匹配
600352.SH,2005-04-28,0.2412,0.31786947090492634,因子数值不匹配
600352.SH,2009-06-05,0.5064,1.025956423691476,因子数值不匹配
600352.SH,2015-06-10,0.506,1.0244754377049954,因子数值不匹配
600353.SH,2004-07-02,0.1346,0.15555471333599621,因子数值不匹配
600353.SH,2006-10-27,0.1589,0.1888672485356044,因子数值不匹配
600353.SH,2011-07-01,0.5011,1.0042146369585434,因子数值不匹配
600353.SH,2015-07-06,0.5019,1.0077950928732087,因子数值不匹配
600353.SH,2023-05-19,0.2855,0.39952152617405173,因子数值不匹配
600354.SH,2012-05-04,0.5455,1.2002659543399619,因子数值不匹配
600355.SH,2003-05-15,0.5085,1.0346320000000002,因子数值不匹配
600355.SH,2015-09-25,0.5,1.0,因子数值不匹配
600356.SH,2011-05-30,0.1738,0.21040414094465743,因子数值不匹配
600358.SH,2002-09-16,0.3332,0.49961999999999995,因子数值不匹配
600358.SH,2004-08-25,0.4439,0.7983196173212755,因子数值不匹配
600360.SH,2005-10-28,0.4997,0.9986738416743781,因子数值不匹配
600360.SH,2008-05-09,0.5,1.0,因子数值不匹配
600360.SH,2011-05-24,0.2319,0.30194305208534,因子数值不匹配
600360.SH,2019-04-15,0.1114,0.12537312943991055,因子数值不匹配
600361.SH,2004-05-28,0.5068,1.0276627039679858,因子数值不匹配
600361.SH,2006-05-17,0.2309,0.3002812986067444,因子数值不匹配
600361.SH,2008-07-01,0.231,0.30043221944359416,因子数值不匹配
600363.SH,2002-05-20,0.3356,0.5050586641292637,因子数值不匹配
600363.SH,2006-07-14,0.3338,0.5011487738753504,因子数值不匹配
