ts_code,trade_date,diff_pct,t_pre_close,t_1_close,factor_now,factor_prev,reason
601678.SH,2018-04-17,0.2494,6.7700,9.0200,3.988432,2.993535,因子未变动
601686.SH,2022-01-26,0.0149,9.9200,10.0700,1.035573,1.000000,因子未变动
601688.SH,2025-08-15,0.0169,21.4700,21.8400,1.017233,1.359188,因子未变动
601689.SH,2019-07-10,0.3279,10.7600,16.0100,1.531101,1.029022,因子未变动
601689.SH,2024-07-19,0.3170,39.4000,57.6900,2.290570,1.564369,因子未变动
601699.SH,2008-06-03,0.4495,43.0400,78.1900,1.833049,1.009009,因子未变动
601699.SH,2011-06-28,0.5076,32.4900,65.9800,3.934952,1.937657,因子未变动
601699.SH,2015-06-11,0.2326,12.1100,15.7800,5.389483,4.136035,因子未变动
601699.SH,2023-06-08,0.1462,16.6400,19.4900,7.549113,6.445215,因子未变动
601700.SH,2013-04-02,0.5135,8.8200,18.1300,2.111771,1.027348,因子未变动
601700.SH,2015-05-13,0.6047,14.4900,36.6600,5.450083,2.154165,因子未变动
601717.SH,2012-03-13,0.5018,15.5400,31.1900,2.044231,1.018511,因子未变动
601717.SH,2025-07-25,0.0629,16.7000,17.8200,1.067066,2.760944,因子未变动
601789.SH,2016-06-24,0.5055,5.4300,10.9800,2.125965,1.051365,因子未变动
601789.SH,2023-06-30,0.0209,4.6900,4.7900,1.000000,2.392373,因子未变动
601801.SH,2016-06-13,0.5052,11.8300,23.9100,2.149150,1.063340,因子未变动
601818.SH,2025-07-24,0.0189,4.1600,4.2400,1.019231,1.973511,因子未变动
601818.SH,2026-02-05,0.0297,3.2700,3.3700,2.072976,1.019231,因子未变动
601827.SH,2025-08-11,0.0275,8.4900,8.7300,1.028268,1.109364,因子未变动
601828.SH,2020-07-06,0.1115,9.8000,11.0300,1.174510,1.043536,因子未变动
601838.SH,2023-07-26,0.0567,12.8100,13.5800,1.000000,1.202787,因子未变动
601857.SH,2023-09-20,0.0252,8.1100,8.3200,1.000000,1.577538,因子未变动
601868.SH,2025-08-15,0.0120,2.4700,2.5000,1.012146,1.040354,因子未变动
601872.SH,2021-06-24,0.1843,4.6900,5.7500,1.533419,1.250737,因子未变动
601877.SH,2015-05-21,0.2366,30.6200,40.1100,1.579319,1.205653,因子未变动
601880.SH,2016-08-01,0.5714,2.5500,5.9500,2.531937,1.085116,因子未变动
601882.SH,2026-04-30,0.0150,19.7200,20.0200,1.107700,1.107700,因子未变动
601886.SH,2013-05-14,0.5052,11.8200,23.8900,2.043924,1.011268,因子未变动
601886.SH,2026-04-30,0.0362,9.3200,9.6700,2.977000,2.977000,因子未变动
601888.SH,2017-06-16,0.5086,28.1400,57.2700,2.139582,1.051298,因子未变动
601890.SH,2011-06-08,0.2378,12.7900,16.7800,1.311962,1.000000,因子未变动
601890.SH,2015-06-09,0.5130,15.4200,31.6600,2.753379,1.341033,因子未变动
601898.SH,2023-07-26,0.0463,8.4400,8.8500,1.000000,1.270941,因子未变动
601899.SH,2011-07-04,0.3425,4.8000,7.3000,1.575694,1.036073,因子未变动
601900.SH,2023-07-27,0.0218,20.6000,21.0600,1.000000,1.191374,因子未变动
601908.SH,2012-06-11,0.5076,9.3500,18.9900,2.031016,1.000000,因子未变动
601908.SH,2015-09-28,0.4996,6.3800,12.7500,4.095396,2.049304,因子未变动
601918.SH,2013-08-15,0.2954,5.3200,7.5500,1.510303,1.064213,因子未变动
601919.SH,2021-07-14,0.2309,23.7500,30.8800,1.355966,1.042882,因子未变动
601919.SH,2022-12-14,0.1550,10.9600,12.9700,1.703512,1.439513,因子未变动
601919.SH,2023-06-28,0.1279,9.4800,10.8700,1.953288,1.703512,因子未变动
601928.SH,2024-07-12,0.0465,10.2500,10.7500,1.000000,1.468268,因子未变动
601929.SH,2015-10-09,0.5000,5.6900,11.3800,2.133139,1.066570,因子未变动
601933.SH,2013-05-10,0.5055,13.5200,27.3400,2.045261,1.011409,因子未变动
601933.SH,2014-04-14,0.5074,6.3400,12.8700,4.151815,2.045261,因子未变动
601933.SH,2016-06-03,0.5086,4.2700,8.6900,8.555429,4.203876,因子未变动
601939.SH,2024-07-12,0.0520,7.2900,7.6900,1.000000,2.209785,因子未变动
601939.SH,2025-05-09,0.0226,9.1000,9.3100,1.000000,2.385499,因子未变动
601939.SH,2025-12-11,0.0207,9.0000,9.1900,2.492071,1.000000,因子未变动
601952.SH,2018-05-28,0.2447,8.4900,11.2400,1.323910,1.000000,因子未变动
601958.SH,2009-05-19,0.1870,13.3500,16.4200,1.229963,1.000000,因子未变动
601958.SH,2025-08-08,0.0308,12.6000,13.0000,1.031746,1.586702,因子未变动
601965.SH,2015-05-29,0.3363,14.8800,22.4200,1.547303,1.026935,因子未变动
601965.SH,2023-07-26,0.0130,22.8200,23.1200,1.000000,1.795577,因子未变动
601990.SH,2019-07-30,0.1749,8.1600,9.8900,1.212010,1.000000,因子未变动
601991.SH,2007-07-30,0.5030,18.8400,37.9100,2.012208,1.000000,因子未变动
601992.SH,2016-07-06,0.5013,3.9600,7.9400,2.103967,1.049333,因子未变动
601996.SH,2012-05-16,0.5045,5.5100,11.1200,2.018149,1.000000,因子未变动
601996.SH,2017-05-04,0.5042,5.3500,10.7900,4.185072,2.075082,因子未变动
601997.SH,2019-06-17,0.3078,8.9500,12.9300,1.508976,1.044496,因子未变动
603000.SH,2014-06-27,0.5032,38.0200,76.5300,2.034414,1.010694,因子未变动
603000.SH,2015-07-14,0.5018,24.8400,49.8600,4.083570,2.034414,因子未变动
603002.SH,2015-12-23,0.3331,8.1100,12.1600,1.534016,1.023098,因子未变动
603004.SH,2024-07-12,0.0130,16.7100,16.9300,1.000000,1.000000,因子未变动
603005.SH,2020-05-19,0.2864,72.8600,102.1000,1.428097,1.019110,因子未变动
603005.SH,2021-06-15,0.1699,50.3300,60.6300,1.720356,1.428097,因子未变动
603005.SH,2022-05-20,0.3806,19.9500,32.2100,2.777578,1.720356,因子未变动
603006.SH,2016-05-26,0.5034,23.1500,46.6200,2.021964,1.004043,因子未变动
603007.SH,2017-05-25,0.6012,19.1600,48.0500,2.507829,1.000000,因子未变动
603007.SH,2024-12-26,0.4620,8.2800,15.3900,4.781018,2.572244,因子未变动
603008.SH,2013-06-14,0.3445,7.2300,11.0300,1.525588,1.000000,因子未变动
603009.SH,2017-07-28,0.5999,14.6100,36.5200,2.537567,1.015166,因子未变动
603010.SH,2016-04-26,0.5476,21.2300,46.9300,2.216177,1.002545,因子未变动
603010.SH,2019-05-28,0.2922,12.2100,17.2500,3.161734,2.237958,因子未变动
603010.SH,2021-04-27,0.2963,18.9800,26.9700,4.544487,3.198160,因子未变动
603011.SH,2016-05-10,0.5023,10.5900,21.2800,2.016850,1.003686,因子未变动
603012.SH,2016-06-15,0.5012,12.7600,25.5800,2.011491,1.003386,因子未变动
603015.SH,2016-06-22,0.5018,13.5500,27.2000,2.012348,1.002475,因子未变动
603017.SH,2015-04-24,0.5032,47.2900,95.1800,2.012688,1.000000,因子未变动
603017.SH,2016-06-03,0.5019,19.7700,39.6900,4.040646,2.012688,因子未变动
603018.SH,2016-05-11,0.5039,31.7000,63.9000,2.024640,1.004399,因子未变动
603018.SH,2018-04-26,0.3347,18.2100,27.3700,3.070159,2.042660,因子未变动
603018.SH,2019-05-17,0.3373,12.9300,19.5100,4.632544,3.070159,因子未变动
603018.SH,2020-06-02,0.1825,10.5300,12.8800,5.666398,4.632544,因子未变动
603018.SH,2021-06-10,0.1867,8.3200,10.2300,6.967218,5.666398,因子未变动
603019.SH,2016-04-25,0.5010,34.0700,68.2800,2.005420,1.000654,因子未变动
603019.SH,2019-04-23,0.2874,42.8600,60.1500,2.828852,2.015704,因子未变动
603019.SH,2020-05-08,0.2877,37.1200,52.1100,3.971214,2.828852,因子未变动
603020.SH,2016-05-13,0.5092,21.3100,43.4200,2.046404,1.004350,因子未变动
603021.SH,2017-05-25,0.6176,13.8900,36.3200,2.630765,1.006094,因子未变动
603022.SH,2016-05-31,0.6009,19.9300,49.9400,2.505770,1.000000,因子未变动
603023.SH,2015-09-24,0.3332,24.9300,37.3900,1.499799,1.000000,因子未变动
603023.SH,2016-06-15,0.6675,19.5000,58.6500,4.510935,1.499799,因子未变动
603023.SH,2019-06-13,0.1828,4.3800,5.3600,5.652181,4.618760,因子未变动
603023.SH,2020-06-09,0.1739,4.7500,5.7500,6.842114,5.652181,因子未变动
603025.SH,2018-05-22,0.3071,23.0800,33.3100,1.488536,1.031384,因子未变动
603025.SH,2018-08-30,0.3101,14.2600,20.6700,2.157647,1.488536,因子未变动
603025.SH,2023-06-20,0.1779,12.2900,14.9500,2.849356,2.342381,因子未变动
603027.SH,2017-06-07,0.5029,16.5100,33.2100,2.017810,1.003133,因子未变动
603027.SH,2019-05-23,0.2921,17.6700,24.9600,2.867780,2.030195,因子未变动
603027.SH,2020-06-11,0.2880,27.7400,38.9600,4.027711,2.867780,因子未变动
603027.SH,2021-06-18,0.1693,23.1600,27.8800,4.848557,4.027711,因子未变动
603027.SH,2022-06-22,0.1705,15.4700,18.6500,5.845222,4.848557,因子未变动
603027.SH,2025-07-30,0.0400,11.9900,12.4900,1.041701,6.071172,因子未变动
603027.SH,2025-10-23,0.2376,8.7900,11.5300,8.295760,1.041701,因子未变动
603028.SH,2021-06-24,0.2352,9.6900,12.6700,1.320237,1.009716,因子未变动
603029.SH,2022-05-27,0.2366,11.6500,15.2600,1.345009,1.026826,因子未变动
603030.SH,2017-06-23,0.6674,9.7100,29.1900,3.015419,1.003073,因子未变动
603030.SH,2023-12-26,0.1444,2.3100,2.7000,3.589476,3.070996,因子未变动
603031.SH,2018-06-07,0.2904,16.3200,23.0000,1.416101,1.004816,因子未变动
603031.SH,2024-04-19,0.3175,29.5200,43.2500,2.074741,1.416101,因子未变动
603031.SH,2026-04-29,0.3117,39.5200,57.4200,2.098900,2.098900,因子未变动
603032.SH,2018-06-22,0.1699,14.1200,17.0100,1.207313,1.002191,因子未变动
603032.SH,2023-06-12,0.2857,32.7700,45.8800,1.694398,1.210232,因子未变动
603033.SH,2017-06-23,0.2920,24.6400,34.8000,1.412338,1.000000,因子未变动
603033.SH,2019-05-29,0.2892,17.9400,25.2400,2.002973,1.423667,因子未变动
603033.SH,2020-06-04,0.2914,20.3000,28.6500,2.826857,2.002973,因子未变动
603033.SH,2021-06-08,0.2907,15.6900,22.1200,3.985345,2.826857,因子未变动
603033.SH,2022-06-24,0.2306,21.6500,28.1400,5.180029,3.985345,因子未变动
603033.SH,2023-07-17,0.2310,16.0800,20.9100,6.735970,5.180029,因子未变动
603037.SH,2017-06-23,0.2412,39.3000,51.7900,1.317812,1.000000,因子未变动
603037.SH,2023-06-30,0.2552,13.6000,18.2600,1.000000,1.571295,因子未变动
603037.SH,2024-06-28,0.3048,12.9300,18.6000,3.034828,2.109695,因子未变动
603037.SH,2025-06-23,0.3008,11.6700,16.6900,4.340298,3.034828,因子未变动
603038.SH,2018-05-14,0.2907,27.7400,39.1100,1.424339,1.010258,因子未变动
603038.SH,2019-05-17,0.2973,14.0400,19.9800,2.026944,1.424339,因子未变动
603038.SH,2020-07-08,0.2955,11.9700,16.9900,2.877008,2.026944,因子未变动
603038.SH,2024-06-06,0.2346,7.4700,9.7600,3.839487,2.938624,因子未变动
603039.SH,2018-05-15,0.3252,73.7000,109.2200,1.485152,1.002158,因子未变动
603039.SH,2019-05-17,0.3253,66.5300,98.6100,2.201276,1.485152,因子未变动
603039.SH,2020-05-11,0.2869,64.0000,89.7500,3.086945,2.201276,因子未变动
603039.SH,2021-05-24,0.1682,67.4900,81.1400,3.711287,3.086945,因子未变动
603040.SH,2018-06-01,0.2377,45.0200,59.0600,1.317221,1.004085,因子未变动
603040.SH,2020-06-09,0.2431,23.8500,31.5100,1.764797,1.335780,因子未变动
603040.SH,2021-06-11,0.2423,21.6700,28.6000,2.329174,1.764797,因子未变动
603041.SH,2020-05-11,0.2939,13.3600,18.9200,1.439813,1.016697,因子未变动
603043.SH,2021-06-02,0.2930,27.3100,38.6300,1.468362,1.038079,因子未变动
603045.SH,2019-06-05,0.2888,19.0100,26.7300,1.406102,1.000000,因子未变动
603048.SH,2025-07-31,0.0146,18.9100,19.1900,1.014806,1.053332,因子未变动
603050.SH,2017-09-26,0.1721,31.3200,37.8300,1.207854,1.000000,因子未变动
603050.SH,2023-06-06,0.3014,15.9500,22.8300,1.850787,1.293038,因子未变动
603050.SH,2024-06-07,0.1771,25.9800,31.5700,2.249012,1.850787,因子未变动
603050.SH,2025-03-31,0.3303,15.4700,23.1000,3.358253,2.249012,因子未变动
603051.SH,2025-08-08,0.2956,20.2100,28.6900,1.419594,1.015252,因子未变动
603052.SH,2023-05-16,0.2948,27.6300,39.1800,1.418024,1.000000,因子未变动
603052.SH,2024-06-03,0.2941,30.2700,42.8800,2.008750,1.418024,因子未变动
603052.SH,2025-06-23,0.2871,26.2200,36.7800,2.817766,2.008750,因子未变动
603055.SH,2019-06-11,0.2981,7.9100,11.2700,1.446351,1.015141,因子未变动
603059.SH,2019-06-18,0.2029,23.9200,30.0100,1.254599,1.000000,因子未变动
603060.SH,2019-06-14,0.2925,19.6900,27.8300,1.437861,1.017301,因子未变动
603060.SH,2020-06-17,0.2912,18.4500,26.0300,2.028593,1.437861,因子未变动
603060.SH,2021-06-28,0.2902,17.7800,25.0500,2.858056,2.028593,因子未变动
603060.SH,2022-06-09,0.1743,11.5600,14.0000,3.461314,2.858056,因子未变动
603060.SH,2023-06-21,0.1002,10.3300,11.4800,3.846649,3.461314,因子未变动
603061.SH,2026-04-16,0.3111,229.8500,333.6600,1.462505,1.007483,因子未变动
603062.SH,2023-12-19,0.0194,60.7300,61.9300,1.000000,1.000000,因子未变动
603066.SH,2017-06-09,0.6678,15.5700,46.8700,3.027471,1.005712,因子未变动
603067.SH,2018-05-08,0.2919,11.3300,16.0000,1.419901,1.005467,因子未变动
603067.SH,2019-05-21,0.2953,6.4200,9.1100,2.014844,1.419901,因子未变动
603067.SH,2023-06-30,0.0172,12.0300,12.2400,1.000000,2.097333,因子未变动
603067.SH,2025-06-24,0.2904,14.3200,20.1800,3.058501,2.170354,因子未变动
603076.SH,2021-06-17,0.2873,46.7500,65.6000,1.424181,1.014946,因子未变动
603077.SH,2014-07-11,0.5015,6.7500,13.5400,2.069911,1.031898,因子未变动
603077.SH,2015-09-02,0.6668,6.2800,18.8500,6.239531,2.078740,因子未变动
603077.SH,2017-07-05,0.5465,2.3400,5.1600,13.786594,6.252060,因子未变动
603078.SH,2018-05-04,0.2896,40.3600,56.8100,1.407582,1.000000,因子未变动
603078.SH,2019-05-15,0.2349,22.0200,28.7800,1.839700,1.407582,因子未变动
603078.SH,2020-05-06,0.2327,31.8800,41.5500,2.397728,1.839700,因子未变动
603078.SH,2021-05-12,0.2343,20.5600,26.8500,3.131274,2.397728,因子未变动
603078.SH,2022-05-12,0.2330,24.3000,31.6800,4.082253,3.131274,因子未变动
603078.SH,2023-05-24,0.2330,17.4100,22.7000,5.322639,4.082253,因子未变动
603079.SH,2018-06-08,0.2898,33.8400,47.6500,1.408097,1.000000,因子未变动
603079.SH,2020-06-08,0.2878,29.1300,40.9000,1.985996,1.414476,因子未变动
603083.SH,2018-08-23,0.2354,24.1600,31.6000,1.307947,1.000000,因子未变动
603083.SH,2019-08-22,0.2351,24.7900,32.4100,1.709986,1.307947,因子未变动
603083.SH,2020-08-13,0.2314,26.7000,34.7400,2.224904,1.709986,因子未变动
603085.SH,2017-06-15,0.5011,22.4400,44.9800,2.009865,1.002698,因子未变动
603085.SH,2018-09-27,0.2309,10.8900,14.1600,2.623015,2.017276,因子未变动
603086.SH,2018-06-15,0.2891,22.5700,31.7500,1.406735,1.000000,因子未变动
603086.SH,2020-06-17,0.2960,14.7000,20.8800,1.998137,1.406735,因子未变动
603086.SH,2021-06-09,0.3032,9.8600,14.1500,2.867509,1.998137,因子未变动
603086.SH,2022-06-06,0.2980,10.3200,14.7000,4.084534,2.867509,因子未变动
603086.SH,2023-06-09,0.3035,7.0900,10.1800,5.864676,4.084534,因子未变动
603087.SH,2020-08-20,0.2874,149.0500,209.1700,1.403355,1.000000,因子未变动
603088.SH,2018-06-22,0.2915,12.7600,18.0100,1.424429,1.009201,因子未变动
603088.SH,2019-06-13,0.3010,10.5200,15.0500,2.037800,1.424429,因子未变动
603088.SH,2020-06-22,0.3082,8.4400,12.2000,2.945635,2.037800,因子未变动
603088.SH,2021-06-02,0.3204,6.3200,9.3000,4.334558,2.945635,因子未变动
603088.SH,2022-05-31,0.2996,6.3600,9.0800,6.188331,4.334558,因子未变动
603089.SH,2019-05-24,0.3199,14.8400,21.8200,1.501073,1.020895,因子未变动
603089.SH,2020-05-29,0.2838,8.6800,12.1200,2.095968,1.501073,因子未变动
603095.SH,2023-06-07,0.3014,15.6900,22.4600,1.519114,1.061215,因子未变动
603095.SH,2023-09-20,0.0203,14.4600,14.7600,1.000000,1.519114,因子未变动
603095.SH,2025-06-06,0.3089,16.0000,23.1500,2.326681,1.608073,因子未变动
603096.SH,2021-06-10,0.1802,36.8100,44.9000,1.267717,1.039302,因子未变动
603098.SH,2018-06-21,0.1752,13.0400,15.8100,1.227693,1.012594,因子未变动
603100.SH,2024-07-15,0.2560,17.0000,22.8500,1.574468,1.171377,因子未变动
603101.SH,2019-05-28,0.2856,8.9800,12.5700,1.419162,1.013848,因子未变动
603101.SH,2020-06-10,0.2863,5.4600,7.6500,1.988386,1.419162,因子未变动
603102.SH,2025-08-05,0.0168,42.7400,43.4700,1.017080,1.049764,因子未变动
603103.SH,2019-06-14,0.2932,17.1900,24.3200,1.423916,1.006461,因子未变动
603106.SH,2019-06-20,0.2346,9.2000,12.0200,1.438894,1.101317,因子未变动
603106.SH,2021-06-09,0.2362,5.8200,7.6200,1.883913,1.438894,因子未变动
603108.SH,2016-05-19,0.6675,26.4900,79.6600,3.007172,1.000000,因子未变动
603108.SH,2017-06-01,0.4456,17.9000,32.2900,5.424670,3.007172,因子未变动
603109.SH,2022-05-24,0.2995,14.3600,20.5000,1.453107,1.017884,因子未变动
603110.SH,2018-06-01,0.2907,18.5400,26.1400,1.409924,1.000000,因子未变动
603110.SH,2021-06-04,0.2858,32.0100,44.8200,2.077628,1.483821,因子未变动
603111.SH,2016-05-23,0.6025,11.9600,30.0900,2.525668,1.003888,因子未变动
603111.SH,2025-07-24,0.0350,6.6100,6.8500,1.036309,2.671817,因子未变动
603116.SH,2018-07-17,0.3066,9.3400,13.4700,1.466950,1.017173,因子未变动
603117.SH,2018-07-13,0.2958,5.0000,7.1000,1.441725,1.015299,因子未变动
603118.SH,2017-06-06,0.5500,14.0100,31.1300,2.243903,1.009865,因子未变动
603119.SH,2024-06-18,0.2348,18.2500,23.8500,1.309666,1.002155,因子未变动
603121.SH,2019-06-25,0.1712,19.7000,23.7700,1.206599,1.000000,因子未变动
603121.SH,2020-06-17,0.1777,13.5600,16.4900,1.467317,1.206599,因子未变动
603121.SH,2022-06-07,0.2476,6.9600,9.2500,1.979785,1.489655,因子未变动
603125.SH,2024-05-21,0.3154,21.8400,31.9000,1.465033,1.003019,因子未变动
603125.SH,2025-05-22,0.3150,14.8300,21.6500,2.138770,1.465033,因子未变动
603126.SH,2015-05-21,0.3354,17.5200,26.3600,1.504566,1.000000,因子未变动
603127.SH,2018-05-31,0.2883,58.3500,81.9900,1.405141,1.000000,因子未变动
603127.SH,2019-04-10,0.2889,48.7100,68.5000,1.976025,1.405141,因子未变动
603127.SH,2020-06-08,0.2876,92.6100,130.0000,2.773818,1.976025,因子未变动
603127.SH,2021-08-05,0.2868,163.8100,229.6800,3.889204,2.773818,因子未变动
603127.SH,2022-08-08,0.2878,85.2600,119.7200,5.461125,3.889204,因子未变动
603127.SH,2023-07-25,0.2933,26.3100,37.2300,7.727772,5.461125,因子未变动
603128.SH,2015-06-12,0.5016,18.4400,37.0000,2.051189,1.022268,因子未变动
603128.SH,2020-08-06,0.2319,6.4600,8.4100,2.784325,2.138733,因子未变动
603131.SH,2017-05-24,0.5034,24.5300,49.4000,2.013861,1.000000,因子未变动
603131.SH,2019-06-13,0.2892,14.4000,20.2600,2.854210,2.028658,因子未变动
603132.SH,2025-05-09,0.0191,11.2700,11.4900,1.000000,1.102221,因子未变动
603132.SH,2025-09-16,0.0135,14.5700,14.7700,1.139162,1.000000,因子未变动
603135.SH,2023-08-04,0.0104,18.9600,19.1600,1.000000,1.000000,因子未变动
603135.SH,2024-07-17,0.2965,8.7300,12.4100,1.436530,1.010549,因子未变动
603136.SH,2019-04-12,0.3237,26.0500,38.5200,1.494256,1.010524,因子未变动
603136.SH,2021-06-16,0.3189,16.5700,24.3300,2.247423,1.530613,因子未变动
603136.SH,2024-05-31,0.3303,12.4900,18.6500,3.355840,2.247423,因子未变动
603137.SH,2024-06-18,0.2957,10.4100,14.7800,1.419789,1.000000,因子未变动
603138.SH,2017-06-28,0.2323,45.5000,59.2700,1.302637,1.000000,因子未变动
603138.SH,2018-07-04,0.2888,25.3400,35.6300,1.831609,1.302637,因子未变动
603138.SH,2019-07-11,0.2894,14.9300,21.0100,2.577502,1.831609,因子未变动
603138.SH,2020-06-30,0.1681,19.0500,22.9000,3.098414,2.577502,因子未变动
603155.SH,2022-05-26,0.3244,33.1500,49.0700,1.499695,1.013142,因子未变动
603155.SH,2024-06-18,0.2854,10.9400,15.3100,2.179721,1.557554,因子未变动
603156.SH,2018-05-08,0.3051,66.6300,95.8800,1.438991,1.000000,因子未变动
603156.SH,2019-05-09,0.3250,36.7900,54.5000,2.131694,1.438991,因子未变动
603156.SH,2020-05-22,0.2243,22.4100,28.8900,2.748088,2.131694,因子未变动
603158.SH,2016-06-01,0.5028,21.8100,43.8700,2.011463,1.000000,因子未变动
603158.SH,2021-06-22,0.2878,11.7300,16.4700,2.950808,2.101577,因子未变动
603158.SH,2022-06-21,0.2916,8.4300,11.9000,4.165435,2.950808,因子未变动
603159.SH,2019-06-21,0.2908,15.0200,21.1800,1.433031,1.016248,因子未变动
603161.SH,2024-07-10,0.3078,9.9400,14.3600,1.505896,1.042382,因子未变动
603162.SH,2023-05-25,0.3291,18.5700,27.6800,1.490576,1.000000,因子未变动
603162.SH,2024-05-06,0.3314,9.4200,14.0900,2.229535,1.490576,因子未变动
603163.SH,2023-06-15,0.2106,48.1700,61.0200,1.266764,1.000000,因子未变动
603165.SH,2018-06-15,0.2973,25.7100,36.5900,1.427629,1.003125,因子未变动
603165.SH,2020-05-19,0.3040,11.8600,17.0400,2.105537,1.465474,因子未变动
603166.SH,2016-04-14,0.1694,18.0900,21.7800,1.213138,1.007606,因子未变动
603166.SH,2024-01-23,0.0133,5.9500,6.0300,1.000000,1.513530,因子未变动
603167.SH,2025-07-25,0.0358,10.7600,11.1600,1.037175,1.502395,因子未变动
603167.SH,2025-09-25,0.0396,9.7100,10.1100,1.622438,1.037175,因子未变动
603168.SH,2015-06-09,0.6013,87.1100,218.5100,2.508438,1.000000,因子未变动
603168.SH,2017-06-08,0.2952,24.8600,35.2700,3.588962,2.529674,因子未变动
603168.SH,2018-06-08,0.2418,10.8200,14.2700,4.733317,3.588962,因子未变动
603169.SH,2015-04-24,0.3778,20.5200,32.9800,1.607212,1.000000,因子未变动
603179.SH,2018-05-02,0.2958,24.7800,35.1900,1.420097,1.000000,因子未变动
603179.SH,2020-05-19,0.2437,18.2200,24.0900,1.924293,1.455401,因子未变动
603179.SH,2022-04-26,0.2393,20.7900,27.3300,2.557112,1.945201,因子未变动
603180.SH,2020-05-28,0.2938,56.4400,79.9200,1.449652,1.023754,因子未变动
603180.SH,2021-05-21,0.2953,47.2300,67.0200,2.057076,1.449652,因子未变动
603181.SH,2019-05-30,0.2972,13.3400,18.9800,1.435842,1.009174,因子未变动
603181.SH,2020-09-21,0.3102,18.6600,27.0500,2.117948,1.461032,因子未变动
603181.SH,2021-09-15,0.3103,13.8500,20.0800,3.070643,2.117948,因子未变动
603183.SH,2018-06-05,0.2899,26.6000,37.4600,1.408271,1.000000,因子未变动
603183.SH,2019-06-05,0.2906,10.7400,15.1400,1.985216,1.408271,因子未变动
603183.SH,2020-05-26,0.2943,7.6000,10.7700,2.813260,1.985216,因子未变动
603183.SH,2021-05-19,0.2942,5.5900,7.9200,3.985871,2.813260,因子未变动
603183.SH,2022-06-07,0.1750,5.1400,6.2300,4.831123,3.985871,因子未变动
603185.SH,2019-07-10,0.2886,28.3200,39.8100,1.405720,1.000000,因子未变动
603185.SH,2020-05-20,0.2366,31.6800,41.5000,1.841458,1.405720,因子未变动
603185.SH,2022-06-02,0.2947,112.1400,159.0000,2.619635,1.847584,因子未变动
603185.SH,2023-07-07,0.3081,50.9200,73.5900,3.785918,2.619635,因子未变动
603187.SH,2019-05-20,0.2950,32.6900,46.3700,1.418477,1.000000,因子未变动
603187.SH,2020-04-16,0.2979,24.7000,35.1800,2.020324,1.418477,因子未变动
603187.SH,2021-06-07,0.2925,45.4600,64.2500,2.855386,2.020324,因子未变动
603187.SH,2023-06-05,0.2949,19.3900,27.5000,4.087553,2.882096,因子未变动
603188.SH,2015-05-08,0.5076,32.4500,65.9000,2.030817,1.000000,因子未变动
603192.SH,2022-06-08,0.2397,22.1700,29.1600,1.372016,1.043127,因子未变动
603195.SH,2023-06-08,0.3390,100.2800,151.7100,1.587182,1.049124,因子未变动
603195.SH,2024-06-06,0.3278,82.3200,122.4700,2.361299,1.587182,因子未变动
603195.SH,2025-06-09,0.3089,51.1900,74.0700,3.416711,2.361299,因子未变动
603197.SH,2018-06-22,0.2946,28.2300,40.0200,1.430215,1.008870,因子未变动
603200.SH,2019-05-22,0.2665,24.6100,33.5500,1.397617,1.025197,因子未变动
603200.SH,2021-06-17,0.2036,18.4600,23.1800,1.754971,1.397617,因子未变动
603200.SH,2022-06-09,0.2790,14.9900,20.7900,2.434012,1.754971,因子未变动
603201.SH,2023-06-12,0.2953,21.6900,30.7800,1.419087,1.000000,因子未变动
603201.SH,2024-07-01,0.3050,16.8200,24.2000,2.041731,1.419087,因子未变动
603201.SH,2025-07-11,0.1851,15.1400,18.5800,2.514438,2.048902,因子未变动
603203.SH,2017-06-19,0.2375,39.0400,51.2000,1.311475,1.000000,因子未变动
603203.SH,2018-06-22,0.2396,21.8700,28.7600,1.724647,1.311475,因子未变动
603203.SH,2021-06-23,0.1849,29.6200,36.3400,2.160289,1.760808,因子未变动
603203.SH,2022-06-13,0.2613,24.2600,32.8400,2.924315,2.160289,因子未变动
603208.SH,2020-06-04,0.2360,111.3000,145.6900,1.370288,1.046832,因子未变动
603208.SH,2022-07-06,0.2395,49.2800,64.8000,1.835544,1.395920,因子未变动
603208.SH,2023-06-21,0.2600,38.4500,51.9600,2.480491,1.835544,因子未变动
603209.SH,2023-06-12,0.2895,20.8600,29.3600,1.416586,1.006471,因子未变动
603209.SH,2025-05-09,0.0137,14.3700,14.5700,1.000000,1.430340,因子未变动
603214.SH,2020-04-30,0.2949,27.5000,39.0000,1.436024,1.012581,因子未变动
603217.SH,2020-05-28,0.2962,29.0400,41.2600,1.420799,1.000000,因子未变动
603217.SH,2022-05-26,0.3859,28.2500,46.0000,2.343787,1.439391,因子未变动
603218.SH,2019-05-27,0.2411,17.2500,22.7300,1.337856,1.015311,因子未变动
603218.SH,2020-06-03,0.2949,16.4000,23.2600,1.897472,1.337856,因子未变动
603219.SH,2023-05-05,0.2992,14.5900,20.8200,1.460191,1.023256,因子未变动
603220.SH,2024-07-24,0.2354,19.5900,25.6200,1.362847,1.042084,因子未变动
603222.SH,2016-06-21,0.5012,14.4600,28.9900,2.011140,1.003142,因子未变动
603222.SH,2022-06-20,0.2901,10.7200,15.1000,2.859848,2.030303,因子未变动
603223.SH,2018-06-20,0.2913,11.8500,16.7200,1.419800,1.006258,因子未变动
